timestamp,compressor_1_pressure,compressor_1_flow,compressor_1_power,compressor_1_activity,compressor_1_oil_temp,compressor_1_availability,compressor_2_pressure,compressor_2_flow,compressor_2_power,compressor_2_activity,compressor_2_oil_temp,compressor_2_availability,compressor_3_pressure,compressor_3_flow,compressor_3_power,compressor_3_activity,compressor_3_oil_temp,compressor_3_availability,compressor_4_pressure,compressor_4_flow,compressor_4_power,compressor_4_activity,compressor_4_bov_position,compressor_4_oil_temp,compressor_4_availability,station_pressure,station_flow,station_power,station_specific_power
2024-01-19 10:32:13,114.04,0.0,21.98,unloaded,84.5,available,100.1,448.1,111.0,loaded,86.7,available,107.59,301.8,76.1,loaded,87.0,available,109.48,467.7,127.04,loaded,0.016,82.3,available,95.95,1217.6,336.12,0.2761
2024-01-19 10:33:20,114.75,0.0,20.66,unloaded,84.3,available,99.17,452.7,113.51,loaded,86.7,available,108.12,344.4,84.04,loaded,87.5,available,109.68,472.6,121.82,loaded,0.008,81.5,available,95.86,1269.7,340.03,0.2678
2024-01-19 10:33:55,114.8,0.0,23.01,unloaded,84.1,available,101.34,448.5,109.63,loaded,87.0,available,109.31,297.8,72.68,loaded,86.5,available,110.06,459.1,123.73,loaded,0.04,81.3,available,95.37,1205.4,329.05,0.273
2024-01-19 10:35:08,114.84,0.0,22.29,unloaded,84.0,available,100.76,452.4,112.3,loaded,87.6,available,107.46,334.3,80.68,loaded,86.3,available,109.25,412.7,118.17,loaded,0.024,81.5,available,95.49,1199.4,333.45,0.278
2024-01-19 10:36:19,98.99,453.2,126.42,loaded,84.1,available,99.7,458.0,110.79,loaded,87.7,available,108.08,329.3,78.45,loaded,86.4,available,109.51,466.3,126.72,loaded,0.007,81.7,available,93.03,1706.8,442.38,0.2592
2024-01-19 10:37:08,100.17,443.0,128.36,loaded,83.8,available,99.03,459.9,112.53,loaded,88.0,available,107.76,335.2,78.54,loaded,86.0,available,111.34,474.8,125.44,loaded,0.039,81.4,available,93.5,1712.9,444.87,0.2597
2024-01-19 10:38:12,98.39,454.9,128.89,loaded,83.1,available,98.26,454.5,113.31,loaded,87.1,available,107.69,323.8,79.01,loaded,86.0,available,110.29,477.7,131.29,loaded,0.001,81.2,available,93.78,1710.9,452.51,0.2645
2024-01-19 10:39:04,100.42,442.3,131.56,loaded,82.0,available,101.36,458.5,111.84,loaded,87.1,available,108.14,308.2,77.69,loaded,85.5,available,111.31,400.6,116.05,loaded,0.003,81.5,available,94.34,1609.6,437.14,0.2716
2024-01-19 10:39:59,101.58,445.7,125.4,loaded,82.0,available,100.05,446.9,111.23,loaded,87.7,available,107.74,321.1,78.84,loaded,86.1,available,109.91,463.5,129.86,loaded,0.04,81.4,available,93.98,1677.2,445.33,0.2655
2024-01-19 10:41:05,99.37,443.4,131.19,loaded,81.8,available,114.91,0.0,21.28,unloaded,86.6,available,108.54,329.2,78.33,loaded,86.0,available,108.96,422.1,122.71,loaded,0.023,81.7,available,96.11,1194.7,353.51,0.2959
2024-01-19 10:42:09,100.41,459.3,128.38,loaded,82.1,available,99.45,454.7,108.71,loaded,87.1,available,107.78,340.0,82.73,loaded,86.0,available,111.14,413.8,122.81,loaded,0.028,81.3,available,94.1,1667.8,442.63,0.2654
2024-01-19 10:42:57,100.26,437.3,130.07,loaded,81.9,available,101.04,461.3,108.25,loaded,86.7,available,107.05,314.7,81.03,loaded,86.4,available,109.24,427.5,125.44,loaded,0.003,81.3,available,94.35,1640.7,444.79,0.2711
2024-01-19 10:43:44,99.73,459.5,131.39,loaded,82.1,available,98.9,449.0,112.94,loaded,86.5,available,107.86,337.7,79.68,loaded,86.7,available,108.73,436.6,122.5,loaded,0.024,81.5,available,93.76,1682.8,446.51,0.2653
2024-01-19 10:44:42,101.29,456.2,131.11,loaded,81.9,available,101.33,449.2,105.83,loaded,86.8,available,108.6,294.7,71.56,loaded,86.6,available,110.46,473.6,130.13,loaded,0.004,82.1,available,94.59,1673.7,438.62,0.2621
2024-01-19 10:46:00,99.18,459.6,129.77,loaded,81.9,available,99.92,440.2,108.71,loaded,86.8,available,107.72,339.7,83.08,loaded,86.2,available,109.82,423.2,119.2,loaded,0.006,82.5,available,94.37,1662.8,440.75,0.2651
2024-01-19 10:46:58,99.97,444.3,125.81,loaded,81.9,available,99.91,450.9,108.44,loaded,87.5,available,108.1,325.4,80.79,loaded,86.5,available,110.48,426.0,122.21,loaded,0.016,82.0,available,94.79,1646.7,437.26,0.2655
2024-01-19 10:48:18,98.53,448.0,128.74,loaded,81.9,available,101.93,469.9,107.92,loaded,88.0,available,107.19,333.5,79.38,loaded,86.2,available,110.68,471.3,126.68,loaded,0.028,82.3,available,94.21,1722.7,442.72,0.257
2024-01-19 10:48:47,100.06,455.5,128.4,loaded,81.9,available,99.4,469.5,112.47,loaded,88.3,available,108.27,315.2,79.11,loaded,86.2,available,109.85,456.3,128.49,loaded,0.014,82.4,available,94.76,1696.5,448.46,0.2643
2024-01-19 10:49:49,99.14,445.2,128.78,loaded,82.0,available,98.32,461.6,110.39,loaded,87.6,available,108.43,331.7,78.93,loaded,85.6,available,110.5,427.6,117.58,loaded,0.015,82.6,available,94.82,1666.2,435.69,0.2615
2024-01-19 10:51:14,100.38,450.3,126.67,loaded,82.0,available,98.2,453.4,108.71,loaded,87.9,available,107.31,321.5,75.94,loaded,85.4,available,110.07,461.4,126.34,loaded,0.034,83.1,available,95.06,1686.6,437.66,0.2595
2024-01-19 10:52:19,100.29,442.2,127.1,loaded,81.9,available,114.7,0.0,21.99,unloaded,86.8,available,108.78,321.8,79.57,loaded,85.5,available,109.68,462.5,123.14,loaded,0.015,83.5,available,96.11,1226.5,351.8,0.2868
2024-01-19 10:53:02,100.55,446.3,128.92,loaded,82.5,available,114.81,0.0,22.9,unloaded,85.7,available,108.67,336.3,80.57,loaded,85.4,available,108.9,450.4,130.49,loaded,0.033,83.5,available,96.1,1233.0,362.88,0.2943
2024-01-19 10:54:00,99.09,436.6,130.2,loaded,82.4,available,99.3,454.8,110.09,loaded,85.4,available,108.31,308.1,76.27,loaded,85.5,available,109.42,390.0,110.51,loaded,0.034,83.7,available,94.49,1589.5,427.06,0.2687
2024-01-19 10:55:08,99.88,442.6,129.98,loaded,82.5,available,99.5,454.6,110.34,loaded,85.9,available,107.6,317.5,80.0,loaded,85.1,available,110.6,461.6,121.41,loaded,0.011,83.3,available,94.5,1676.3,441.73,0.2635
2024-01-19 10:56:12,100.55,444.9,125.47,loaded,82.7,available,114.35,0.0,21.66,unloaded,85.1,available,108.03,335.1,82.38,loaded,85.2,available,109.72,484.1,126.59,loaded,0.016,83.3,available,96.77,1264.1,356.11,0.2817
2024-01-19 10:57:03,100.01,441.4,131.41,loaded,82.7,available,114.74,0.0,20.91,unloaded,84.7,available,106.95,318.3,74.9,loaded,85.0,available,110.7,429.4,114.72,loaded,0.004,82.7,available,95.54,1189.1,341.93,0.2875
2024-01-19 10:57:43,99.77,450.5,128.41,loaded,83.4,available,98.9,454.6,112.99,loaded,85.6,available,107.74,323.3,76.95,loaded,85.1,available,108.85,470.7,128.36,loaded,0.04,82.2,available,94.13,1699.2,446.7,0.2629
2024-01-19 10:59:08,101.35,467.5,129.99,loaded,83.9,available,99.33,459.9,107.12,loaded,85.5,available,108.38,312.1,74.14,loaded,85.2,available,109.34,474.3,129.12,loaded,0.014,82.2,available,93.25,1713.9,440.38,0.2569
2024-01-19 11:00:04,101.2,446.5,125.37,loaded,83.8,available,100.96,455.9,115.04,loaded,86.0,available,108.22,300.2,73.58,loaded,85.5,available,110.0,410.6,114.1,loaded,0.006,82.7,available,93.92,1613.3,428.09,0.2654
2024-01-19 11:01:01,100.56,446.0,127.35,loaded,83.5,available,100.7,432.9,113.97,loaded,86.9,available,107.69,341.7,81.05,loaded,85.8,available,109.33,401.0,122.88,loaded,0.014,83.4,available,94.55,1621.6,445.25,0.2746
2024-01-19 11:01:48,100.68,444.7,132.02,loaded,83.7,available,101.2,448.2,108.02,loaded,86.6,available,107.2,312.7,77.12,loaded,85.7,available,111.11,438.9,119.22,loaded,0.015,83.7,available,94.48,1644.4,436.38,0.2654
2024-01-19 11:03:19,99.37,451.8,131.69,loaded,83.2,available,98.26,445.5,110.23,loaded,86.5,available,107.43,326.9,82.08,loaded,86.1,available,110.11,505.7,128.32,loaded,0.002,83.8,available,93.87,1729.9,452.31,0.2615
2024-01-19 11:03:45,98.9,451.0,127.47,loaded,82.7,available,99.86,452.1,106.57,loaded,86.1,available,107.64,353.6,85.49,loaded,85.7,available,110.0,499.9,136.4,loaded,0.003,84.2,available,94.73,1756.6,455.93,0.2596
2024-01-19 11:04:49,99.85,452.4,130.84,loaded,82.0,available,114.41,0.0,22.16,unloaded,85.0,available,107.48,322.9,79.05,loaded,85.5,available,110.14,468.0,133.83,loaded,0.015,84.7,available,96.46,1243.3,365.88,0.2943
2024-01-19 11:05:51,98.51,443.9,128.14,loaded,82.3,available,114.89,0.0,20.15,unloaded,84.2,available,107.59,332.7,81.61,loaded,85.5,available,109.39,401.9,118.07,loaded,0.006,84.9,available,96.42,1178.5,347.97,0.2953
2024-01-19 11:07:00,99.64,444.5,125.06,loaded,82.3,available,114.77,0.0,22.12,unloaded,83.5,available,107.27,284.1,73.05,loaded,85.5,available,111.12,458.8,130.96,loaded,0.019,84.9,available,96.48,1187.4,351.19,0.2958
2024-01-19 11:07:48,99.39,452.7,129.63,loaded,82.6,available,99.05,454.9,109.91,loaded,83.7,available,107.99,326.5,76.44,loaded,85.3,available,108.12,474.5,131.15,loaded,0.02,84.6,available,93.47,1708.7,447.13,0.2617
2024-01-19 11:09:13,99.75,453.2,131.68,loaded,82.8,available,100.07,440.4,109.19,loaded,84.2,available,108.49,358.8,85.47,loaded,85.3,available,110.57,489.6,131.53,loaded,0.013,84.6,available,94.05,1742.1,457.86,0.2628
2024-01-19 11:10:13,102.23,452.6,130.59,loaded,83.3,available,99.83,441.8,112.49,loaded,84.5,available,107.58,319.0,78.82,loaded,84.9,available,110.42,395.7,115.77,loaded,0.009,84.1,available,94.79,1609.1,437.67,0.272
2024-01-19 11:11:17,99.97,455.7,127.55,loaded,83.0,available,99.92,450.4,111.51,loaded,85.1,available,109.0,312.3,75.31,loaded,85.2,available,109.97,467.3,130.06,loaded,0.023,84.1,available,93.84,1685.7,444.43,0.2637
2024-01-19 11:12:06,101.25,450.4,126.78,loaded,83.2,available,100.03,454.1,108.96,loaded,85.4,available,108.63,329.5,80.27,loaded,85.5,available,111.52,480.1,129.38,loaded,0.026,83.7,available,94.48,1714.1,445.39,0.2598
2024-01-19 11:13:04,99.75,454.6,125.25,loaded,83.2,available,99.26,464.5,113.08,loaded,85.9,available,107.46,342.3,84.26,loaded,85.0,available,109.39,443.0,128.2,loaded,0.009,83.9,available,94.24,1704.5,450.79,0.2645
2024-01-19 11:13:46,99.28,449.0,128.73,loaded,83.5,available,100.51,436.6,108.88,loaded,86.1,available,108.28,312.9,77.36,loaded,84.7,available,108.84,415.5,122.7,loaded,0.017,83.9,available,94.71,1614.0,437.67,0.2712
2024-01-19 11:14:51,99.8,459.3,127.31,loaded,83.4,available,99.72,454.8,109.31,loaded,86.5,available,107.72,339.1,84.81,loaded,85.1,available,109.49,444.3,130.12,loaded,0.005,83.8,available,94.66,1697.5,451.54,0.266
2024-01-19 11:16:01,115.21,0.0,22.08,unloaded,83.7,available,101.16,450.4,112.19,loaded,86.1,available,106.97,303.9,75.17,loaded,85.0,available,110.63,456.3,122.72,loaded,0.02,83.8,available,97.19,1210.6,332.16,0.2744
2024-01-19 11:17:12,100.21,460.4,126.68,loaded,84.3,available,99.88,452.6,109.35,loaded,85.5,available,107.49,337.5,84.55,loaded,85.3,available,110.24,477.9,131.77,loaded,0.017,84.0,available,93.98,1728.4,452.34,0.2617
2024-01-19 11:17:52,100.69,434.3,130.0,loaded,84.4,available,100.25,453.4,110.59,loaded,86.3,available,108.09,319.1,79.64,loaded,85.4,available,110.09,487.3,131.19,loaded,0.011,83.9,available,94.63,1694.1,451.42,0.2665
2024-01-19 11:18:52,98.66,452.9,128.53,loaded,84.7,available,99.45,446.1,110.06,loaded,85.9,available,107.33,332.0,81.62,loaded,85.2,available,109.97,395.1,115.4,loaded,0.011,83.8,available,94.26,1626.1,435.61,0.2679
2024-01-19 11:19:57,114.97,0.0,20.67,unloaded,85.3,available,99.83,444.0,109.72,loaded,85.4,available,108.01,306.4,74.41,loaded,85.0,available,109.19,487.2,131.37,loaded,0.007,83.6,available,96.35,1237.6,336.17,0.2716
2024-01-19 11:21:00,115.28,0.0,22.35,unloaded,85.4,available,100.67,449.0,108.42,loaded,85.6,available,108.59,341.2,81.12,loaded,85.1,available,110.18,442.7,121.05,loaded,0.002,83.8,available,95.88,1232.9,332.94,0.2701
2024-01-19 11:22:09,99.68,449.8,128.78,loaded,85.4,available,99.78,437.6,111.98,loaded,85.5,available,108.42,347.6,80.91,loaded,85.2,available,110.94,479.9,127.52,loaded,0.029,84.5,available,93.82,1714.9,449.2,0.2619
2024-01-19 11:23:05,98.76,434.3,129.38,loaded,85.1,available,99.82,460.2,108.69,loaded,85.8,available,108.0,311.6,77.94,loaded,85.1,available,109.7,422.1,121.29,loaded,0.012,84.3,available,94.85,1628.2,437.3,0.2686
2024-01-19 11:23:57,99.55,457.2,130.27,loaded,85.4,available,100.44,435.8,108.45,loaded,85.8,available,108.43,323.9,75.54,loaded,85.1,available,110.24,405.4,122.3,loaded,0.002,84.2,available,94.36,1622.3,436.56,0.2691
2024-01-19 11:24:44,99.01,453.1,128.94,loaded,85.4,available,100.08,439.5,111.61,loaded,85.6,available,107.58,323.0,83.63,loaded,84.9,available,110.93,444.1,128.64,loaded,0.004,84.4,available,94.12,1659.7,452.82,0.2728
2024-01-19 11:25:43,99.23,451.9,127.43,loaded,84.4,available,100.12,450.6,110.37,loaded,85.9,available,107.31,349.7,83.77,loaded,84.7,available,109.41,458.7,128.34,loaded,0.034,84.1,available,94.99,1710.9,449.91,0.263
2024-01-19 11:27:06,100.26,448.6,128.84,loaded,84.3,available,100.26,453.1,107.81,loaded,86.0,available,108.63,337.3,78.62,loaded,84.6,available,109.43,475.1,124.36,loaded,0.0,84.0,available,94.53,1714.0,439.64,0.2565
2024-01-19 11:27:57,99.9,452.0,130.69,loaded,85.0,available,101.04,439.8,112.84,loaded,85.6,available,108.58,339.6,82.37,loaded,84.5,available,110.14,472.3,131.12,loaded,0.003,84.1,available,94.48,1703.7,457.03,0.2683
2024-01-19 11:29:16,98.89,442.2,127.27,loaded,84.6,available,99.83,453.3,108.16,loaded,85.3,available,107.79,308.0,77.29,loaded,84.7,available,110.57,483.1,129.67,loaded,0.022,84.1,available,94.49,1686.5,442.38,0.2623
2024-01-19 11:30:13,115.05,0.0,21.15,unloaded,84.3,available,98.63,454.5,109.06,loaded,85.9,available,107.63,321.7,78.65,loaded,85.1,available,111.03,444.4,120.9,loaded,0.011,84.4,available,96.2,1220.6,329.76,0.2702
2024-01-19 11:31:04,114.84,0.0,24.74,unloaded,84.6,available,99.27,452.2,107.12,loaded,86.4,available,106.99,304.4,76.35,loaded,85.1,available,109.41,468.8,127.17,loaded,0.019,84.9,available,96.11,1225.4,335.38,0.2737
2024-01-19 11:31:51,115.5,0.0,20.75,unloaded,84.5,available,99.59,457.7,111.79,loaded,86.0,available,106.99,318.7,77.23,loaded,85.2,available,109.08,450.0,117.16,loaded,0.007,84.7,available,96.38,1226.4,326.93,0.2666
2024-01-19 11:33:11,114.83,0.0,23.08,unloaded,84.5,available,100.25,444.3,111.01,loaded,86.2,available,109.07,363.0,87.35,loaded,85.4,available,109.88,505.8,130.12,loaded,0.029,84.9,available,95.27,1313.1,351.56,0.2677
2024-01-19 11:33:52,99.73,456.6,128.44,loaded,84.6,available,100.29,446.1,110.52,loaded,86.8,available,107.75,321.4,78.56,loaded,85.2,available,109.94,431.2,120.25,loaded,0.01,84.8,available,94.16,1655.3,437.77,0.2645
2024-01-19 11:35:20,99.5,451.5,129.0,loaded,84.7,available,100.58,444.2,109.58,loaded,87.2,available,108.15,317.3,78.27,loaded,84.8,available,110.6,484.0,133.74,loaded,0.033,85.5,available,93.25,1697.0,450.59,0.2655
2024-01-19 11:36:12,114.64,0.0,22.53,unloaded,84.4,available,99.91,435.9,105.37,loaded,87.0,available,106.76,314.5,76.63,loaded,85.1,available,109.32,465.9,128.16,loaded,0.04,85.7,available,96.46,1216.3,332.69,0.2735
2024-01-19 11:37:14,100.75,466.5,129.08,loaded,84.6,available,99.83,449.1,106.57,loaded,87.4,available,107.9,324.2,76.14,loaded,85.0,available,110.64,473.1,129.26,loaded,0.013,86.0,available,93.57,1712.8,441.04,0.2575
2024-01-19 11:38:20,99.44,451.5,129.15,loaded,85.4,available,98.17,445.8,108.37,loaded,87.3,available,108.0,304.8,75.02,loaded,84.9,available,109.9,520.8,131.63,loaded,0.01,85.4,available,94.14,1722.9,444.17,0.2578
2024-01-19 11:39:08,100.24,438.6,124.47,loaded,84.7,available,114.81,0.0,23.23,unloaded,86.6,available,107.89,315.5,79.72,loaded,85.4,available,108.41,436.7,120.6,loaded,0.001,85.8,available,96.38,1190.8,348.01,0.2923
2024-01-19 11:39:47,100.22,454.4,129.03,loaded,85.3,available,115.16,0.0,21.27,unloaded,86.5,available,108.36,328.9,80.25,loaded,85.6,available,110.56,456.2,127.28,loaded,0.019,86.2,available,95.65,1239.5,357.83,0.2887
2024-01-19 11:40:52,100.49,464.9,127.76,loaded,86.3,available,100.18,454.1,109.7,loaded,86.9,available,109.03,321.3,77.69,loaded,85.7,available,110.87,433.6,122.24,loaded,0.014,85.9,available,94.71,1673.9,437.39,0.2613
2024-01-19 11:42:04,114.7,0.0,21.87,unloaded,86.6,available,99.57,444.9,112.76,loaded,87.1,available,108.67,347.5,83.48,loaded,85.8,available,109.87,453.2,132.25,loaded,0.04,85.8,available,95.94,1245.6,350.35,0.2813
2024-01-19 11:43:08,114.64,0.0,20.59,unloaded,87.3,available,101.66,452.3,112.83,loaded,87.7,available,108.13,300.1,74.49,loaded,86.1,available,109.19,419.1,118.07,loaded,0.01,85.6,available,96.73,1171.5,325.98,0.2783
2024-01-19 11:43:52,99.21,448.7,129.48,loaded,87.3,available,100.02,457.3,106.23,loaded,86.9,available,108.3,303.0,76.0,loaded,86.1,available,109.83,446.8,131.4,loaded,0.021,85.7,available,94.16,1655.8,443.12,0.2676
2024-01-19 11:45:07,114.77,0.0,23.59,unloaded,87.4,available,100.44,452.7,109.91,loaded,86.7,available,107.91,311.3,76.4,loaded,86.9,available,108.2,435.4,121.79,loaded,0.015,85.5,available,95.88,1199.4,331.69,0.2765
2024-01-19 11:45:50,99.83,436.7,130.3,loaded,87.5,available,100.9,449.7,112.39,loaded,87.2,available,108.01,295.3,75.05,loaded,86.8,available,110.64,488.2,132.63,loaded,0.02,85.5,available,92.97,1669.9,450.36,0.2697
2024-01-19 11:47:20,99.56,459.3,129.83,loaded,86.9,available,98.99,447.6,108.87,loaded,86.7,available,107.93,302.2,77.25,loaded,87.0,available,110.05,461.7,124.2,loaded,0.008,85.3,available,94.36,1670.8,440.16,0.2634
2024-01-19 11:47:54,100.66,439.8,130.71,loaded,87.5,available,99.78,439.6,110.21,loaded,86.7,available,107.64,305.1,74.94,loaded,87.1,available,109.72,443.7,125.53,loaded,0.024,85.1,available,93.66,1628.2,441.39,0.2711
2024-01-19 11:48:43,99.78,453.1,133.44,loaded,88.4,available,100.63,462.2,113.59,loaded,87.1,available,107.35,335.4,79.69,loaded,86.7,available,110.27,397.1,115.32,loaded,0.009,85.2,available,93.73,1647.8,442.03,0.2683
2024-01-19 11:50:09,99.54,461.4,126.35,loaded,87.9,available,114.1,0.0,20.57,unloaded,86.2,available,107.73,305.1,77.9,loaded,86.4,available,108.75,479.2,133.61,loaded,0.02,85.5,available,96.59,1245.7,358.43,0.2877
2024-01-19 11:51:06,100.64,448.3,129.17,loaded,87.8,available,114.95,0.0,23.34,unloaded,85.2,available,108.97,338.3,81.25,loaded,86.6,available,110.51,426.5,120.52,loaded,0.032,85.4,available,95.09,1213.1,354.27,0.292
2024-01-19 11:51:45,100.07,451.8,127.89,loaded,87.9,available,116.33,0.0,22.78,unloaded,84.4,available,107.15,324.4,76.42,loaded,86.3,available,110.13,436.4,122.78,loaded,0.014,85.3,available,95.37,1212.6,349.87,0.2885
2024-01-19 11:53:00,115.4,0.0,22.14,unloaded,88.0,available,115.36,0.0,21.82,unloaded,83.9,available,107.7,292.3,76.29,loaded,86.3,available,110.3,480.5,133.2,loaded,0.007,85.0,available,97.86,772.8,253.45,0.328
2024-01-19 11:53:58,100.98,446.5,133.22,loaded,87.4,available,99.66,452.8,109.86,loaded,84.2,available,107.79,331.1,80.82,loaded,86.1,available,110.23,464.7,124.13,loaded,0.006,85.0,available,92.93,1695.1,448.02,0.2643
2024-01-19 11:55:00,114.02,0.0,22.04,unloaded,86.9,available,99.17,471.5,112.6,loaded,85.1,available,107.84,322.3,77.96,loaded,85.9,available,110.12,458.7,120.56,loaded,0.033,85.2,available,95.01,1252.5,333.16,0.266
2024-01-19 11:56:03,115.51,0.0,21.05,unloaded,86.9,available,99.19,447.7,111.82,loaded,85.5,available,107.82,345.6,83.64,loaded,85.6,available,109.19,468.9,127.15,loaded,0.011,85.2,available,94.65,1262.2,343.65,0.2723
2024-01-19 11:56:50,114.66,0.0,20.4,unloaded,86.9,available,100.55,464.4,108.08,loaded,85.5,available,109.18,327.8,83.36,loaded,85.9,available,109.54,426.4,123.53,loaded,0.04,84.8,available,95.3,1218.6,335.37,0.2752
2024-01-19 11:57:46,115.95,0.0,21.07,unloaded,87.0,available,100.38,449.7,107.26,loaded,85.4,available,107.76,317.2,78.21,loaded,86.0,available,109.37,424.5,122.95,loaded,0.011,85.0,available,95.15,1191.4,329.49,0.2766
2024-01-19 11:58:44,99.89,449.1,126.4,loaded,87.2,available,99.49,438.1,106.8,loaded,85.3,available,108.6,333.9,78.82,loaded,86.1,available,110.65,425.2,121.92,loaded,0.006,84.9,available,93.35,1646.2,433.95,0.2636
2024-01-19 11:59:57,100.83,452.3,126.87,loaded,87.3,available,99.78,446.2,108.28,loaded,85.9,available,107.02,322.1,79.36,loaded,85.7,available,110.29,427.4,125.29,loaded,0.035,85.0,available,93.91,1648.0,439.8,0.2669
2024-01-19 12:00:53,114.69,0.0,21.43,unloaded,87.3,available,99.43,453.6,109.78,loaded,86.3,available,107.35,306.8,76.05,loaded,85.9,available,109.17,469.0,126.09,loaded,0.01,85.0,available,95.62,1229.4,333.35,0.2712
2024-01-19 12:02:04,115.38,0.0,21.46,unloaded,87.3,available,99.89,464.6,109.18,loaded,85.5,available,107.65,319.1,78.86,loaded,86.1,available,110.88,425.8,121.72,loaded,0.032,84.8,available,95.92,1209.5,331.22,0.2738
2024-01-19 12:02:44,114.93,0.0,22.26,unloaded,87.0,available,99.53,432.8,108.55,loaded,86.4,available,108.47,352.9,86.62,loaded,85.9,available,109.58,425.9,118.31,loaded,0.009,84.3,available,95.13,1211.6,335.74,0.2771
2024-01-19 12:04:16,114.54,0.0,23.76,unloaded,87.0,available,99.36,450.7,111.16,loaded,86.1,available,108.87,332.9,82.89,loaded,85.9,available,112.26,420.7,118.81,loaded,0.04,84.5,available,95.4,1204.3,336.62,0.2795
2024-01-19 12:04:41,115.39,0.0,22.55,unloaded,87.5,available,100.15,450.9,110.03,loaded,86.2,available,108.01,313.7,75.97,loaded,85.9,available,109.89,472.7,130.02,loaded,0.009,84.7,available,95.82,1237.3,338.58,0.2737
2024-01-19 12:06:06,115.88,0.0,20.68,unloaded,87.4,available,99.71,441.0,108.66,loaded,86.4,available,108.75,340.8,82.44,loaded,85.8,available,110.85,398.9,114.63,loaded,0.012,85.0,available,95.96,1180.7,326.42,0.2765
2024-01-19 12:06:50,114.91,0.0,23.48,unloaded,86.6,available,100.45,448.8,107.6,loaded,86.7,available,107.16,319.6,78.13,loaded,85.4,available,110.23,428.3,117.35,loaded,0.025,84.5,available,95.4,1196.7,326.55,0.2729
2024-01-19 12:07:43,115.59,0.0,21.63,unloaded,86.9,available,100.49,451.5,111.32,loaded,87.4,available,107.59,325.2,80.72,loaded,85.8,available,110.27,444.0,127.85,loaded,0.005,84.5,available,94.62,1220.7,341.52,0.2798
2024-01-19 12:08:45,100.47,456.8,128.99,loaded,86.5,available,98.55,452.8,111.11,loaded,87.6,available,108.52,322.4,80.6,loaded,85.8,available,110.51,449.7,125.5,loaded,0.022,85.0,available,93.16,1681.6,446.21,0.2653
2024-01-19 12:10:04,100.44,449.9,128.63,loaded,86.7,available,99.87,458.6,110.7,loaded,87.3,available,108.32,317.3,78.22,loaded,85.8,available,110.38,519.6,135.4,loaded,0.016,85.1,available,93.13,1745.4,452.95,0.2595
2024-01-19 12:10:56,100.11,470.2,126.96,loaded,86.1,available,115.55,0.0,22.78,unloaded,87.0,available,107.83,330.9,79.64,loaded,86.3,available,110.0,448.9,123.76,loaded,0.006,85.2,available,95.78,1250.0,353.14,0.2825
2024-01-19 12:12:09,114.85,0.0,19.92,unloaded,86.4,available,115.39,0.0,22.61,unloaded,85.9,available,106.96,355.6,83.86,loaded,86.5,available,109.86,423.3,121.79,loaded,0.028,85.5,available,98.48,778.9,248.18,0.3186
2024-01-19 12:13:14,100.16,461.3,127.43,loaded,86.6,available,114.82,0.0,21.85,unloaded,85.1,available,109.24,317.7,77.62,loaded,87.1,available,109.45,466.3,135.55,loaded,0.017,85.5,available,94.89,1245.3,362.45,0.2911
2024-01-19 12:14:16,98.38,443.7,128.47,loaded,86.9,available,114.79,0.0,21.85,unloaded,84.5,available,107.73,312.9,76.28,loaded,87.1,available,109.37,422.9,124.34,loaded,0.009,85.6,available,95.37,1179.5,350.94,0.2975
2024-01-19 12:15:06,100.35,445.3,128.66,loaded,87.2,available,114.78,0.0,22.38,unloaded,83.6,available,106.11,292.9,75.09,loaded,86.6,available,110.58,417.1,115.41,loaded,0.026,85.3,available,94.61,1155.3,341.53,0.2956
2024-01-19 12:16:19,100.65,455.9,127.38,loaded,87.1,available,116.06,0.0,22.38,unloaded,83.0,available,108.7,347.2,80.27,loaded,86.9,available,110.87,538.0,137.47,loaded,0.004,85.4,available,94.16,1341.1,367.5,0.274
2024-01-19 12:17:17,100.01,442.0,133.27,loaded,86.8,available,114.32,0.0,21.24,unloaded,82.6,available,107.88,325.1,80.73,loaded,86.9,available,110.02,416.5,118.66,loaded,0.009,85.6,available,95.57,1183.6,353.91,0.299
2024-01-19 12:18:20,99.05,452.6,128.06,loaded,86.7,available,114.68,0.0,22.15,unloaded,81.8,available,108.86,335.0,81.2,loaded,86.6,available,110.74,446.9,126.42,loaded,0.019,85.6,available,94.58,1234.5,357.83,0.2899
2024-01-19 12:18:42,100.19,447.3,125.62,loaded,87.0,available,114.61,0.0,21.14,unloaded,81.2,available,108.11,335.6,81.94,loaded,86.4,available,109.97,406.6,121.83,loaded,0.014,85.7,available,94.42,1189.5,350.53,0.2947
2024-01-19 12:19:58,99.11,444.4,131.07,loaded,87.1,available,114.54,0.0,22.39,unloaded,81.3,available,108.51,287.9,72.55,loaded,86.5,available,111.03,430.9,120.65,loaded,0.007,86.3,available,96.08,1163.2,346.66,0.298
2024-01-19 12:21:01,101.94,449.0,130.06,loaded,86.6,available,114.91,0.0,22.51,unloaded,81.1,available,108.71,342.4,82.0,loaded,86.6,available,109.88,441.5,122.89,loaded,0.012,86.4,available,95.01,1232.9,357.46,0.2899
2024-01-19 12:22:20,100.2,442.9,126.23,loaded,86.8,available,114.68,0.0,21.4,unloaded,80.9,available,108.28,342.1,81.01,loaded,86.6,available,109.92,451.0,129.65,loaded,0.027,86.6,available,94.88,1236.0,358.29,0.2899
